> CRF
120.6115 22.4318 50.3385
120.6115 22.4294 50.3385
120.6116 22.4271 50.3385
120.6117 22.4247 50.3385
120.6118 22.4224 50.3385
120.6119 22.4200 50.3385
120.6120 22.4177 50.3385
120.6121 22.4153 50.3385
120.6121 22.4130 50.3385
120.6122 22.4106 50.3385
120.6123 22.4083 50.3385
120.6124 22.4059 50.3385
120.6128 22.4036 50.3385
120.6132 22.4013 50.3385
120.6136 22.3990 50.3385
120.6141 22.3966 50.3385
120.6145 22.3943 50.3385
120.6149 22.3920 50.3385
120.6153 22.3897 50.3385
120.6157 22.3873 50.3385
120.6161 22.3850 50.3385
120.6165 22.3827 50.3385
120.6169 22.3804 50.3385
120.6174 22.3780 50.3385
120.6178 22.3757 50.3385
120.6182 22.3734 50.3385
120.6186 22.3711 50.3385
120.6190 22.3687 50.3385
120.6194 22.3664 50.3385
120.6198 22.3641 50.3385
120.6202 22.3618 50.3385
120.6207 22.3594 50.3385
120.6215 22.3572 50.3385
120.6223 22.3550 50.3385
120.6232 22.3528 50.3385
120.6240 22.3506 50.3385
120.6248 22.3483 50.3385
120.6256 22.3461 50.3385
120.6265 22.3439 50.3385
120.6273 22.3417 50.3385
120.6281 22.3395 50.3385
120.6290 22.3373 50.3385
120.6298 22.3350 50.3385
120.6306 22.3328 50.3385
120.6315 22.3306 50.3385
120.6323 22.3284 50.3385
120.6331 22.3262 50.3385
120.6339 22.3239 50.3385
120.6348 22.3217 50.3385
120.6356 22.3195 50.3385
120.6364 22.3173 50.3385
120.6373 22.3151 50.3385
120.6380 22.3128 50.3385
120.6387 22.3106 50.3385
120.6394 22.3083 50.3385
120.6401 22.3060 50.3385
120.6408 22.3038 50.3385
120.6415 22.3015 50.3385
120.6423 22.2993 50.3385
120.6430 22.2970 50.3385
120.6437 22.2948 50.3385
120.6444 22.2925 50.3385
120.6451 22.2903 50.3385
120.6458 22.2880 50.3385
120.6465 22.2858 50.3385
120.6472 22.2835 50.3385
120.6479 22.2813 50.3385
120.6487 22.2790 50.3385
120.6494 22.2768 50.3385
120.6501 22.2745 50.3385
120.6508 22.2723 50.3385
120.6515 22.2700 50.3385
> Chelungpu
120.6436 23.6404 12.5795
120.6456 23.6419 12.5795
120.6476 23.6434 12.5795
120.6496 23.6450 12.5795
120.6516 23.6465 12.5795
120.6535 23.6480 12.5795
120.6555 23.6496 12.5795
120.6575 23.6511 12.5795
120.6595 23.6526 12.5795
120.6615 23.6541 12.5795
120.6634 23.6557 12.5795
120.6654 23.6572 12.5795
120.6674 23.6587 12.5795
120.6694 23.6603 12.5795
120.6713 23.6618 12.5795
120.6733 23.6633 12.5795
120.6753 23.6649 12.5795
120.6773 23.6664 12.5795
120.6793 23.6679 12.5795
120.6812 23.6695 12.5795
120.6832 23.6710 12.5795
120.6842 23.6732 12.5795
120.6853 23.6753 12.5795
120.6863 23.6775 12.5795
120.6873 23.6796 12.5795
120.6884 23.6818 12.5795
120.6894 23.6840 12.5795
120.6904 23.6861 12.5795
120.6915 23.6883 12.5795
120.6925 23.6905 12.5795
120.6935 23.6926 12.5795
120.6946 23.6948 12.5795
120.6956 23.6970 12.5795
120.6966 23.6991 12.5795
120.6977 23.7013 12.5795
120.6987 23.7034 12.5795
120.6997 23.7056 12.5795
120.7007 23.7078 12.5795
120.7018 23.7099 12.5795
120.7028 23.7121 12.5795
120.7038 23.7143 12.5795
120.7040 23.7165 12.5795
120.7042 23.7188 12.5795
120.7043 23.7211 12.5795
120.7045 23.7234 12.5795
120.7046 23.7257 12.5795
120.7048 23.7279 12.5795
120.7049 23.7302 12.5795
120.7051 23.7325 12.5795
120.7052 23.7348 12.5795
120.7054 23.7371 12.5795
120.7055 23.7394 12.5795
120.7057 23.7416 12.5795
120.7059 23.7439 12.5795
120.7060 23.7462 12.5795
120.7062 23.7485 12.5795
120.7063 23.7508 12.5795
120.7065 23.7530 12.5795
120.7066 23.7553 12.5795
120.7068 23.7576 12.5795
120.7069 23.7599 12.5795
120.7071 23.7621 12.5795
120.7073 23.7643 12.5795
120.7075 23.7664 12.5795
120.7077 23.7686 12.5795
120.7079 23.7708 12.5795
120.7081 23.7730 12.5795
120.7083 23.7752 12.5795
120.7085 23.7774 12.5795
120.7087 23.7796 12.5795
120.7089 23.7817 12.5795
120.7091 23.7839 12.5795
120.7093 23.7861 12.5795
120.7095 23.7883 12.5795
120.7097 23.7905 12.5795
120.7099 23.7927 12.5795
120.7101 23.7949 12.5795
120.7103 23.7970 12.5795
120.7105 23.7992 12.5795
120.7107 23.8014 12.5795
120.7109 23.8036 12.5795
120.7105 23.8058 12.5795
120.7101 23.8081 12.5795
120.7098 23.8103 12.5795
120.7094 23.8126 12.5795
120.7090 23.8148 12.5795
120.7086 23.8170 12.5795
120.7083 23.8193 12.5795
120.7079 23.8215 12.5795
120.7075 23.8238 12.5795
120.7071 23.8260 12.5795
120.7068 23.8282 12.5795
120.7064 23.8305 12.5795
120.7060 23.8327 12.5795
120.7057 23.8349 12.5795
120.7053 23.8372 12.5795
120.7049 23.8394 12.5795
120.7045 23.8417 12.5795
120.7042 23.8439 12.5795
120.7038 23.8461 12.5795
120.7034 23.8484 12.5795
120.7038 23.8506 12.5795
120.7042 23.8529 12.5795
120.7045 23.8551 12.5795
120.7049 23.8574 12.5795
120.7053 23.8596 12.5795
120.7056 23.8619 12.5795
120.7060 23.8641 12.5795
120.7064 23.8664 12.5795
120.7068 23.8686 12.5795
120.7071 23.8709 12.5795
120.7075 23.8731 12.5795
120.7079 23.8754 12.5795
120.7082 23.8776 12.5795
120.7086 23.8798 12.5795
120.7090 23.8821 12.5795
120.7093 23.8843 12.5795
120.7097 23.8866 12.5795
120.7101 23.8888 12.5795
120.7105 23.8911 12.5795
120.7108 23.8933 12.5795
120.7105 23.8956 12.5795
120.7102 23.8979 12.5795
120.7098 23.9002 12.5795
120.7095 23.9025 12.5795
120.7092 23.9047 12.5795
120.7088 23.9070 12.5795
120.7085 23.9093 12.5795
120.7081 23.9116 12.5795
120.7078 23.9139 12.5795
120.7075 23.9162 12.5795
120.7071 23.9184 12.5795
120.7068 23.9207 12.5795
120.7065 23.9230 12.5795
120.7061 23.9253 12.5795
120.7058 23.9276 12.5795
120.7055 23.9298 12.5795
120.7051 23.9321 12.5795
120.7048 23.9344 12.5795
120.7045 23.9367 12.5795
120.7041 23.9390 12.5795
120.7034 23.9410 12.5795
120.7027 23.9430 12.5795
120.7020 23.9450 12.5795
120.7014 23.9470 12.5795
120.7007 23.9490 12.5795
120.7000 23.9510 12.5795
120.6993 23.9530 12.5795
120.6986 23.9550 12.5795
120.6979 23.9570 12.5795
120.6972 23.9591 12.5795
120.6965 23.9611 12.5795
120.6958 23.9631 12.5795
120.6951 23.9651 12.5795
120.6944 23.9671 12.5795
120.6937 23.9691 12.5795
120.6931 23.9711 12.5795
120.6924 23.9731 12.5795
120.6917 23.9751 12.5795
120.6910 23.9771 12.5795
120.6903 23.9791 12.5795
120.6907 23.9814 12.5795
120.6911 23.9838 12.5795
120.6915 23.9861 12.5795
120.6919 23.9884 12.5795
120.6924 23.9907 12.5795
120.6928 23.9930 12.5795
120.6932 23.9953 12.5795
120.6936 23.9976 12.5795
120.6940 23.9999 12.5795
120.6944 24.0022 12.5795
120.6949 24.0045 12.5795
120.6953 24.0069 12.5795
120.6957 24.0092 12.5795
120.6961 24.0115 12.5795
120.6965 24.0138 12.5795
120.6969 24.0161 12.5795
120.6974 24.0184 12.5795
120.6978 24.0207 12.5795
120.6982 24.0230 12.5795
120.6986 24.0253 12.5795
120.6988 24.0275 12.5795
120.6990 24.0296 12.5795
120.6992 24.0317 12.5795
120.6994 24.0338 12.5795
120.6996 24.0360 12.5795
120.6998 24.0381 12.5795
120.6999 24.0402 12.5795
120.7001 24.0423 12.5795
120.7003 24.0445 12.5795
120.7005 24.0466 12.5795
120.7007 24.0487 12.5795
120.7009 24.0509 12.5795
120.7011 24.0530 12.5795
120.7013 24.0551 12.5795
120.7015 24.0572 12.5795
120.7017 24.0594 12.5795
120.7019 24.0615 12.5795
120.7021 24.0636 12.5795
120.7022 24.0657 12.5795
120.7024 24.0679 12.5795
120.7040 24.0692 12.5795
120.7055 24.0705 12.5795
120.7070 24.0718 12.5795
120.7085 24.0731 12.5795
120.7100 24.0743 12.5795
120.7115 24.0756 12.5795
120.7131 24.0769 12.5795
120.7146 24.0782 12.5795
120.7161 24.0795 12.5795
120.7176 24.0808 12.5795
120.7191 24.0821 12.5795
120.7206 24.0834 12.5795
120.7222 24.0847 12.5795
120.7237 24.0860 12.5795
120.7252 24.0873 12.5795
120.7267 24.0886 12.5795
120.7282 24.0899 12.5795
120.7297 24.0912 12.5795
120.7313 24.0925 12.5795
120.7328 24.0938 12.5795
120.7329 24.0961 12.5795
120.7329 24.0984 12.5795
120.7330 24.1008 12.5795
120.7331 24.1031 12.5795
120.7332 24.1054 12.5795
120.7332 24.1077 12.5795
120.7333 24.1100 12.5795
120.7334 24.1124 12.5795
120.7334 24.1147 12.5795
120.7335 24.1170 12.5795
120.7336 24.1193 12.5795
120.7337 24.1217 12.5795
120.7337 24.1240 12.5795
120.7338 24.1263 12.5795
120.7339 24.1286 12.5795
120.7340 24.1309 12.5795
120.7340 24.1333 12.5795
120.7341 24.1356 12.5795
120.7342 24.1379 12.5795
120.7343 24.1402 12.5795
120.7337 24.1424 12.5795
120.7331 24.1446 12.5795
120.7325 24.1467 12.5795
120.7319 24.1489 12.5795
120.7313 24.1511 12.5795
120.7307 24.1532 12.5795
120.7302 24.1554 12.5795
120.7296 24.1576 12.5795
120.7290 24.1597 12.5795
120.7284 24.1619 12.5795
120.7278 24.1641 12.5795
120.7272 24.1662 12.5795
120.7266 24.1684 12.5795
120.7260 24.1706 12.5795
120.7255 24.1727 12.5795
120.7249 24.1749 12.5795
120.7243 24.1771 12.5795
120.7237 24.1792 12.5795
120.7231 24.1814 12.5795
120.7225 24.1836 12.5795
120.7229 24.1859 12.5795
120.7232 24.1883 12.5795
120.7236 24.1906 12.5795
120.7239 24.1930 12.5795
120.7243 24.1953 12.5795
120.7246 24.1977 12.5795
120.7250 24.2000 12.5795
120.7253 24.2024 12.5795
120.7257 24.2047 12.5795
120.7260 24.2070 12.5795
120.7263 24.2094 12.5795
120.7267 24.2117 12.5795
120.7270 24.2141 12.5795
120.7274 24.2164 12.5795
120.7277 24.2188 12.5795
120.7281 24.2211 12.5795
120.7284 24.2235 12.5795
120.7288 24.2258 12.5795
120.7291 24.2282 12.5795
120.7295 24.2305 12.5795
120.7307 24.2326 12.5795
120.7320 24.2347 12.5795
120.7333 24.2368 12.5795
120.7345 24.2389 12.5795
120.7358 24.2410 12.5795
120.7371 24.2431 12.5795
120.7383 24.2452 12.5795
120.7396 24.2473 12.5795
120.7409 24.2494 12.5795
120.7421 24.2515 12.5795
120.7434 24.2536 12.5795
120.7446 24.2557 12.5795
120.7459 24.2578 12.5795
120.7472 24.2600 12.5795
120.7484 24.2621 12.5795
120.7497 24.2642 12.5795
120.7510 24.2663 12.5795
120.7522 24.2684 12.5795
120.7535 24.2705 12.5795
120.7548 24.2726 12.5795
120.7570 24.2733 12.5795
120.7593 24.2740 12.5795
120.7615 24.2746 12.5795
120.7638 24.2753 12.5795
120.7660 24.2760 12.5795
120.7682 24.2767 12.5795
120.7705 24.2774 12.5795
120.7727 24.2781 12.5795
120.7750 24.2788 12.5795
120.7772 24.2795 12.5795
120.7795 24.2802 12.5795
120.7817 24.2809 12.5795
120.7840 24.2815 12.5795
120.7862 24.2822 12.5795
120.7885 24.2829 12.5795
120.7907 24.2836 12.5795
120.7930 24.2843 12.5795
120.7952 24.2850 12.5795
120.7975 24.2857 12.5795
120.7997 24.2864 12.5795
120.8014 24.2881 12.5795
120.8031 24.2898 12.5795
120.8048 24.2915 12.5795
120.8064 24.2932 12.5795
120.8081 24.2948 12.5795
120.8098 24.2965 12.5795
120.8115 24.2982 12.5795
120.8132 24.2999 12.5795
120.8149 24.3016 12.5795
120.8165 24.3033 12.5795
120.8182 24.3050 12.5795
120.8199 24.3067 12.5795
120.8216 24.3084 12.5795
120.8233 24.3101 12.5795
120.8250 24.3118 12.5795
120.8267 24.3135 12.5795
120.8283 24.3152 12.5795
120.8300 24.3169 12.5795
120.8317 24.3186 12.5795
120.8334 24.3203 12.5795
> Chiayi_frontal
120.2065 23.2415 19.7080
120.2065 23.2440 19.7080
120.2066 23.2466 19.7080
120.2067 23.2492 19.7080
120.2068 23.2517 19.7080
120.2068 23.2543 19.7080
120.2069 23.2569 19.7080
120.2070 23.2594 19.7080
120.2071 23.2620 19.7080
120.2071 23.2645 19.7080
120.2072 23.2671 19.7080
120.2073 23.2697 19.7080
120.2074 23.2722 19.7080
120.2074 23.2748 19.7080
120.2075 23.2774 19.7080
120.2076 23.2799 19.7080
120.2077 23.2825 19.7080
120.2077 23.2851 19.7080
120.2078 23.2876 19.7080
120.2079 23.2902 19.7080
120.2080 23.2927 19.7080
120.2081 23.2953 19.7080
120.2083 23.2979 19.7080
120.2084 23.3004 19.7080
120.2086 23.3030 19.7080
120.2088 23.3055 19.7080
120.2089 23.3081 19.7080
120.2091 23.3107 19.7080
120.2092 23.3132 19.7080
120.2094 23.3158 19.7080
120.2096 23.3183 19.7080
120.2097 23.3209 19.7080
120.2099 23.3235 19.7080
120.2100 23.3260 19.7080
120.2102 23.3286 19.7080
120.2103 23.3311 19.7080
120.2105 23.3337 19.7080
120.2107 23.3363 19.7080
120.2108 23.3388 19.7080
120.2110 23.3414 19.7080
120.2111 23.3440 19.7080
120.2113 23.3465 19.7080
120.2114 23.3491 19.7080
120.2116 23.3516 19.7080
120.2117 23.3542 19.7080
120.2119 23.3568 19.7080
120.2120 23.3593 19.7080
120.2122 23.3619 19.7080
120.2123 23.3644 19.7080
120.2125 23.3670 19.7080
120.2126 23.3696 19.7080
120.2128 23.3721 19.7080
120.2129 23.3747 19.7080
120.2131 23.3772 19.7080
120.2132 23.3798 19.7080
120.2134 23.3824 19.7080
120.2135 23.3849 19.7080
120.2136 23.3875 19.7080
120.2138 23.3900 19.7080
120.2139 23.3926 19.7080
120.2141 23.3952 19.7080
120.2144 23.3977 19.7080
120.2147 23.4003 19.7080
120.2149 23.4028 19.7080
120.2152 23.4054 19.7080
120.2155 23.4079 19.7080
120.2158 23.4105 19.7080
120.2161 23.4130 19.7080
120.2164 23.4156 19.7080
120.2166 23.4181 19.7080
120.2169 23.4207 19.7080
120.2172 23.4232 19.7080
120.2175 23.4258 19.7080
120.2178 23.4283 19.7080
120.2181 23.4309 19.7080
120.2183 23.4334 19.7080
120.2186 23.4360 19.7080
120.2189 23.4385 19.7080
120.2192 23.4411 19.7080
120.2195 23.4436 19.7080
120.2197 23.4462 19.7080
120.2202 23.4487 19.7080
120.2207 23.4512 19.7080
120.2211 23.4537 19.7080
120.2216 23.4563 19.7080
120.2221 23.4588 19.7080
120.2225 23.4613 19.7080
120.2230 23.4639 19.7080
120.2235 23.4664 19.7080
120.2239 23.4689 19.7080
120.2244 23.4714 19.7080
120.2249 23.4740 19.7080
120.2253 23.4765 19.7080
120.2258 23.4790 19.7080
120.2263 23.4815 19.7080
120.2267 23.4841 19.7080
120.2272 23.4866 19.7080
120.2277 23.4891 19.7080
120.2281 23.4917 19.7080
120.2286 23.4942 19.7080
120.2291 23.4967 19.7080
120.2293 23.4993 19.7080
120.2296 23.5018 19.7080
120.2299 23.5044 19.7080
120.2301 23.5069 19.7080
120.2304 23.5095 19.7080
120.2307 23.5120 19.7080
120.2310 23.5146 19.7080
120.2312 23.5171 19.7080
120.2315 23.5197 19.7080
120.2318 23.5222 19.7080
120.2321 23.5248 19.7080
120.2323 23.5273 19.7080
120.2326 23.5299 19.7080
120.2329 23.5324 19.7080
120.2332 23.5350 19.7080
120.2334 23.5375 19.7080
120.2337 23.5401 19.7080
120.2340 23.5426 19.7080
120.2342 23.5452 19.7080
120.2345 23.5477 19.7080
> Chishan
120.3494 22.7225 15.8018
120.3510 22.7246 15.8018
120.3526 22.7266 15.8018
120.3542 22.7287 15.8018
120.3557 22.7307 15.8018
120.3573 22.7328 15.8018
120.3589 22.7348 15.8018
120.3605 22.7369 15.8018
120.3621 22.7389 15.8018
120.3637 22.7410 15.8018
120.3652 22.7430 15.8018
120.3668 22.7451 15.8018
120.3684 22.7471 15.8018
120.3700 22.7492 15.8018
120.3716 22.7512 15.8018
120.3732 22.7533 15.8018
120.3747 22.7553 15.8018
120.3763 22.7574 15.8018
120.3779 22.7594 15.8018
120.3795 22.7615 15.8018
120.3811 22.7635 15.8018
120.3824 22.7656 15.8018
120.3837 22.7677 15.8018
120.3850 22.7698 15.8018
120.3863 22.7718 15.8018
120.3876 22.7739 15.8018
120.3889 22.7760 15.8018
120.3902 22.7780 15.8018
120.3915 22.7801 15.8018
120.3928 22.7822 15.8018
120.3942 22.7843 15.8018
120.3955 22.7863 15.8018
120.3968 22.7884 15.8018
120.3981 22.7905 15.8018
120.3994 22.7926 15.8018
120.4007 22.7946 15.8018
120.4020 22.7967 15.8018
120.4033 22.7988 15.8018
120.4046 22.8008 15.8018
120.4059 22.8029 15.8018
120.4073 22.8050 15.8018
120.4090 22.8070 15.8018
120.4108 22.8089 15.8018
120.4126 22.8109 15.8018
120.4143 22.8129 15.8018
120.4161 22.8149 15.8018
120.4179 22.8168 15.8018
120.4196 22.8188 15.8018
120.4214 22.8208 15.8018
120.4232 22.8228 15.8018
120.4250 22.8247 15.8018
120.4267 22.8267 15.8018
120.4285 22.8287 15.8018
120.4303 22.8307 15.8018
120.4320 22.8326 15.8018
120.4338 22.8346 15.8018
120.4356 22.8366 15.8018
120.4373 22.8386 15.8018
120.4391 22.8405 15.8018
120.4409 22.8425 15.8018
120.4427 22.8445 15.8018
120.4441 22.8465 15.8018
120.4456 22.8485 15.8018
120.4471 22.8505 15.8018
120.4486 22.8525 15.8018
120.4501 22.8545 15.8018
120.4516 22.8565 15.8018
120.4531 22.8585 15.8018
120.4545 22.8605 15.8018
120.4560 22.8625 15.8018
120.4575 22.8645 15.8018
120.4590 22.8665 15.8018
120.4605 22.8685 15.8018
120.4620 22.8705 15.8018
120.4635 22.8725 15.8018
120.4649 22.8745 15.8018
120.4664 22.8765 15.8018
120.4679 22.8785 15.8018
120.4694 22.8805 15.8018
120.4709 22.8825 15.8018
120.4724 22.8845 15.8018
120.4745 22.8860 15.8018
120.4766 22.8876 15.8018
120.4787 22.8891 15.8018
120.4808 22.8906 15.8018
120.4830 22.8922 15.8018
120.4851 22.8937 15.8018
120.4872 22.8952 15.8018
120.4893 22.8968 15.8018
120.4914 22.8983 15.8018
120.4935 22.8998 15.8018
120.4956 22.9014 15.8018
120.4978 22.9029 15.8018
120.4999 22.9044 15.8018
120.5020 22.9060 15.8018
120.5041 22.9075 15.8018
120.5062 22.9090 15.8018
120.5083 22.9106 15.8018
120.5104 22.9121 15.8018
120.5126 22.9136 15.8018
120.5147 22.9152 15.8018
120.5169 22.9166 15.8018
120.5192 22.9181 15.8018
120.5214 22.9196 15.8018
120.5236 22.9210 15.8018
120.5259 22.9225 15.8018
120.5281 22.9240 15.8018
120.5303 22.9254 15.8018
120.5326 22.9269 15.8018
120.5348 22.9283 15.8018
120.5371 22.9298 15.8018
120.5393 22.9313 15.8018
120.5415 22.9327 15.8018
120.5438 22.9342 15.8018
120.5460 22.9357 15.8018
120.5483 22.9371 15.8018
120.5505 22.9386 15.8018
120.5527 22.9401 15.8018
120.5550 22.9415 15.8018
120.5572 22.9430 15.8018
120.5595 22.9445 15.8018
120.5622 22.9450 15.8018
120.5649 22.9455 15.8018
120.5676 22.9460 15.8018
120.5703 22.9465 15.8018
120.5730 22.9470 15.8018
120.5757 22.9475 15.8018
120.5784 22.9480 15.8018
120.5811 22.9486 15.8018
120.5838 22.9491 15.8018
120.5865 22.9496 15.8018
120.5892 22.9501 15.8018
120.5919 22.9506 15.8018
120.5946 22.9511 15.8018
120.5974 22.9516 15.8018
120.6001 22.9522 15.8018
120.6028 22.9527 15.8018
120.6055 22.9532 15.8018
120.6082 22.9537 15.8018
120.6109 22.9542 15.8018
120.6136 22.9547 15.8018
> Chiuchiungkeng
120.5074 23.3944 20.8338
120.5081 23.3969 20.8338
120.5088 23.3993 20.8338
120.5094 23.4017 20.8338
120.5101 23.4041 20.8338
120.5107 23.4065 20.8338
120.5114 23.4089 20.8338
120.5120 23.4113 20.8338
120.5127 23.4137 20.8338
120.5133 23.4161 20.8338
120.5140 23.4185 20.8338
120.5147 23.4209 20.8338
120.5153 23.4233 20.8338
120.5160 23.4257 20.8338
120.5166 23.4281 20.8338
120.5173 23.4305 20.8338
120.5179 23.4329 20.8338
120.5186 23.4353 20.8338
120.5192 23.4377 20.8338
120.5199 23.4401 20.8338
120.5205 23.4425 20.8338
120.5213 23.4449 20.8338
120.5221 23.4472 20.8338
120.5229 23.4495 20.8338
120.5236 23.4519 20.8338
120.5244 23.4542 20.8338
120.5252 23.4566 20.8338
120.5259 23.4589 20.8338
120.5267 23.4613 20.8338
120.5275 23.4636 20.8338
120.5283 23.4659 20.8338
120.5290 23.4683 20.8338
120.5298 23.4706 20.8338
120.5306 23.4730 20.8338
120.5313 23.4753 20.8338
120.5321 23.4777 20.8338
120.5329 23.4800 20.8338
120.5337 23.4823 20.8338
120.5344 23.4847 20.8338
120.5352 23.4870 20.8338
120.5360 23.4894 20.8338
120.5369 23.4916 20.8338
120.5379 23.4939 20.8338
120.5388 23.4962 20.8338
120.5398 23.4985 20.8338
120.5407 23.5007 20.8338
120.5417 23.5030 20.8338
120.5426 23.5053 20.8338
120.5436 23.5075 20.8338
120.5445 23.5098 20.8338
120.5455 23.5121 20.8338
120.5464 23.5143 20.8338
120.5474 23.5166 20.8338
120.5483 23.5189 20.8338
120.5493 23.5211 20.8338
120.5502 23.5234 20.8338
120.5512 23.5257 20.8338
120.5521 23.5279 20.8338
120.5531 23.5302 20.8338
120.5540 23.5325 20.8338
120.5550 23.5347 20.8338
120.5554 23.5371 20.8338
120.5559 23.5395 20.8338
120.5563 23.5419 20.8338
120.5568 23.5443 20.8338
120.5572 23.5467 20.8338
120.5577 23.5490 20.8338
120.5581 23.5514 20.8338
120.5586 23.5538 20.8338
120.5590 23.5562 20.8338
120.5595 23.5586 20.8338
120.5599 23.5610 20.8338
120.5604 23.5633 20.8338
120.5609 23.5657 20.8338
120.5613 23.5681 20.8338
120.5618 23.5705 20.8338
120.5622 23.5729 20.8338
120.5627 23.5753 20.8338
120.5631 23.5776 20.8338
120.5636 23.5800 20.8338
120.5640 23.5824 20.8338
120.5646 23.5848 20.8338
120.5652 23.5871 20.8338
120.5657 23.5895 20.8338
120.5663 23.5919 20.8338
120.5669 23.5942 20.8338
120.5674 23.5966 20.8338
120.5680 23.5990 20.8338
120.5686 23.6013 20.8338
120.5691 23.6037 20.8338
120.5697 23.6061 20.8338
120.5702 23.6084 20.8338
120.5708 23.6108 20.8338
120.5714 23.6132 20.8338
120.5719 23.6155 20.8338
120.5725 23.6179 20.8338
120.5731 23.6202 20.8338
120.5736 23.6226 20.8338
120.5742 23.6250 20.8338
120.5748 23.6273 20.8338
120.5753 23.6297 20.8338
120.5764 23.6316 20.8338
120.5775 23.6336 20.8338
120.5786 23.6355 20.8338
120.5797 23.6374 20.8338
120.5808 23.6394 20.8338
120.5818 23.6413 20.8338
120.5829 23.6433 20.8338
120.5840 23.6452 20.8338
120.5851 23.6471 20.8338
120.5862 23.6491 20.8338
120.5872 23.6510 20.8338
120.5883 23.6529 20.8338
120.5894 23.6549 20.8338
120.5905 23.6568 20.8338
120.5916 23.6587 20.8338
120.5927 23.6607 20.8338
120.5937 23.6626 20.8338
120.5948 23.6645 20.8338
120.5959 23.6665 20.8338
120.5970 23.6684 20.8338
> Chungchou
120.3026 22.8979 30.6158
120.3025 22.9006 30.6158
120.3024 22.9033 30.6158
120.3023 22.9059 30.6158
120.3022 22.9086 30.6158
120.3021 22.9113 30.6158
120.3020 22.9139 30.6158
120.3018 22.9166 30.6158
120.3017 22.9193 30.6158
120.3016 22.9219 30.6158
120.3015 22.9246 30.6158
120.3014 22.9273 30.6158
120.3013 22.9300 30.6158
120.3012 22.9326 30.6158
120.3011 22.9353 30.6158
120.3010 22.9380 30.6158
120.3009 22.9406 30.6158
120.3008 22.9433 30.6158
120.3007 22.9460 30.6158
120.3006 22.9486 30.6158
120.3005 22.9513 30.6158
120.3010 22.9539 30.6158
120.3014 22.9565 30.6158
120.3019 22.9591 30.6158
120.3024 22.9617 30.6158
120.3029 22.9644 30.6158
120.3033 22.9670 30.6158
120.3038 22.9696 30.6158
120.3043 22.9722 30.6158
120.3048 22.9748 30.6158
120.3053 22.9774 30.6158
120.3057 22.9800 30.6158
120.3062 22.9826 30.6158
120.3067 22.9852 30.6158
120.3072 22.9879 30.6158
120.3076 22.9905 30.6158
120.3081 22.9931 30.6158
120.3086 22.9957 30.6158
120.3091 22.9983 30.6158
120.3095 23.0009 30.6158
120.3100 23.0035 30.6158
120.3111 23.0059 30.6158
120.3121 23.0084 30.6158
120.3132 23.0108 30.6158
120.3143 23.0132 30.6158
120.3153 23.0156 30.6158
120.3164 23.0180 30.6158
120.3174 23.0204 30.6158
120.3185 23.0229 30.6158
120.3196 23.0253 30.6158
120.3206 23.0277 30.6158
120.3217 23.0301 30.6158
120.3227 23.0325 30.6158
120.3238 23.0349 30.6158
120.3249 23.0373 30.6158
120.3259 23.0398 30.6158
120.3270 23.0422 30.6158
120.3280 23.0446 30.6158
120.3291 23.0470 30.6158
120.3302 23.0494 30.6158
120.3312 23.0518 30.6158
120.3323 23.0539 30.6158
120.3333 23.0560 30.6158
120.3344 23.0581 30.6158
120.3355 23.0603 30.6158
120.3365 23.0624 30.6158
120.3376 23.0645 30.6158
120.3387 23.0666 30.6158
120.3397 23.0687 30.6158
120.3408 23.0708 30.6158
120.3419 23.0729 30.6158
120.3429 23.0750 30.6158
120.3440 23.0771 30.6158
120.3451 23.0792 30.6158
120.3461 23.0813 30.6158
120.3472 23.0834 30.6158
120.3483 23.0855 30.6158
120.3493 23.0876 30.6158
120.3504 23.0897 30.6158
120.3514 23.0918 30.6158
120.3525 23.0939 30.6158
120.3524 23.0965 30.6158
